uuid,normalized_job_code,country_code,age_group,age
9f8d6e30-dd9c-0133-191a-0a81e8b09a82,,IT,26_39,39 years old
1baa39a0-d986-0133-3772-0a81e8b09a82,,IT,14_25,1991
b69680b0-dcba-0133-117e-0a81e8b09a82,45033f83b6e0309eca9bcd76917f15d0,IT,40_65,46 years old
00199e00-d8c3-0133-c6b2-0a81e8b09a82,,IT,juvenile,2000
11fe6140-dcde-0133-7f9c-0a81e8b09a82,2ca138b991c50dc6696238e5ad800142,IT,14_25,1991
a7ab0b90-d92c-0133-3a6a-0a81e8b09a82,a003702c0cea282e17967772dd83de5e,IT,26_39,1988
307d6b70-da4f-0133-eefe-0a81e8b09a82,,IT,40_65,65 years old
e14709b0-dbe7-0133-2d44-0a81e8b09a82,45033f83b6e0309eca9bcd76917f15d0,IT,40_65,44 years old
80434680-d8c2-0133-c5b9-0a81e8b09a82,d71c4164c99a5f9bca773e755a72f40f,IT,juvenile,2001
89e48270-da84-0133-dbab-0a81e8b09a82,141ddda0f613da65a280521247de0e9f,IT,40_65,45 years old
50b8a030-d8f4-0133-ab17-0a81e8b09a82,,IT,juvenile,1995
dd04d4c0-d8d2-0133-5e8e-0a81e8b09a82,,IT,14_25,1997
b40acec0-da80-0133-35bd-0a81e8b09a82,,IT,40_65,41 years old
c86ead30-db47-0133-4008-0a81e8b09a82,7028f15ad274cb4d9505101b9c1306b1,IT,26_39,1986
cc0dbac0-d98e-0133-f343-0a81e8b09a82,122f24bc911a79c26ca66210557dda07,IT,14_25,1998
3b00b420-da4f-0133-ef54-0a81e8b09a82,d71c4164c99a5f9bca773e755a72f40f,IT,40_65,59 years old
1c1bbb50-de42-0133-f3ca-0a81e8b09a82,36ac256201657eeaa67ee95aaae3cd54,IT,40_65,44 years old
feb93030-db28-0133-1192-0a81e8b09a82,d4624ed8068d24948e18303212593cd6,IT,40_65,47 years old
03262af0-d967-0133-ae27-0a81e8b09a82,,IT,14_25,2001
6e64c9f0-dafa-0133-a638-0a81e8b09a82,3833bd699e7afe4665b595f282da0387,IT,40_65,50 years old
163a92b0-d8f3-0133-a85f-0a81e8b09a82,a12a16280e22220f9354333f6fe1b22a,IT,26_39,1988
a7f27d30-dafe-0133-6109-0a81e8b09a82,1dd2fdc8a3981f2a1d8f0ca173952bb8,IT,40_65,44 years old
cc50e420-d9ad-0133-8ce2-0a81e8b09a82,,IT,14_25,1995
7de1d260-da3b-0133-def9-0a81e8b09a82,,IT,26_39,33 years old
d811f570-da26-0133-6c48-0a81e8b09a82,775190277a849cba701b306a7b374c0a,IT,40_65,48 years old
6a8d8120-dce6-0133-6298-0a81e8b09a82,775190277a849cba701b306a7b374c0a,IT,40_65,50 years old
e7ae3470-dac8-0133-6fb2-0a81e8b09a82,,IT,40_65,45 years old
54483940-db98-0133-4ac7-0a81e8b09a82,2ca138b991c50dc6696238e5ad800142,IT,26_39,31 years old
8e9d7070-dc60-0133-afb6-0a81e8b09a82,096536ec43ce2a7de73031b271a1c132,IT,26_39,1986
f1f1a140-db8f-0133-df12-0a81e8b09a82,dac2e921c1f887d9efc4c06fa33c1397,IT,26_39,39 years old
addb0090-d972-0133-f7fe-0a81e8b09a82,,IT,26_39,39 years old
b6266a80-d9a9-0133-81f3-0a81e8b09a82,,IT,26_39,39 years old
53568f20-da1b-0133-af5d-0a81e8b09a82,ac9f868b5c3e7cb3f31bcead5dadeb71,IT,40_65,62 years old
4b7b13d0-d9a6-0133-559d-0a81e8b09a82,a2a9fbe67b4aa2b551ba0f3adac90a99,IT,40_65,46 years old
b5592e60-db29-0133-ca99-0a81e8b09a82,aee597cd78f235c9db9d3ca987c7c846,IT,40_65,43 years old
cfa0a9f0-d8fc-0133-bcb7-0a81e8b09a82,,IT,14_25,1991
71fd52a0-df82-0133-705d-0a81e8b09a82,3def30a9bc4356164176ba909f40bab8,IT,40_65,43 years old
8fc181d0-d8c5-0133-c038-0a81e8b09a82,,IT,juvenile,1999
94ebbae0-d8cb-0133-5f18-0a81e8b09a82,cc2b26cc436bea36bda3bdd7367c411a,IT,40_65,53 years old
5bb1bd90-dae3-0133-3338-0a81e8b09a82,970eb38c7b3eb080466052ea994af189,IT,40_65,42 years old
bbc51d30-dcc9-0133-25f4-0a81e8b09a82,1dd2fdc8a3981f2a1d8f0ca173952bb8,IT,40_65,42 years old
c8ac0110-da3e-0133-4fb0-0a81e8b09a82,,IT,40_65,62 years old
f7379850-d961-0133-cf90-0a81e8b09a82,,IT,26_39,32 years old
2fd02480-deaf-0133-5077-0a81e8b09a82,,IT,40_65,61 years old
fe647b00-d8f7-0133-b425-0a81e8b09a82,775190277a849cba701b306a7b374c0a,IT,26_39,1989
0b2b29d0-dced-0133-c4bb-0a81e8b09a82,36675c937946c8a4fc5de7d0b4c850de,IT,40_65,57 years old
e3644740-dd40-0133-244f-0a81e8b09a82,e605336f5a43949cb6b18054fd1937f1,IT,40_65,42 years old
fd70bbf0-db80-0133-655b-0a81e8b09a82,5db2c8d6539f983e1ca3d7c5b939e190,IT,26_39,37 years old
308517b0-dc14-0133-2e68-0a81e8b09a82,,IT,26_39,1987
e43ae320-dae7-0133-43b0-0a81e8b09a82,049a3f3a2b5f85cb2971ba77ad66e10c,IT,26_39,1989
15b06000-dcb3-0133-99dc-0a81e8b09a82,8a7a3f1bce0958ae9f090683e5a925b7,IT,14_25,1998
44ac3c20-da08-0133-0e54-0a81e8b09a82,,IT,26_39,39 years old
f89e1390-da51-0133-f230-0a81e8b09a82,ced804d972b03cca6d523ec8925a7943,IT,40_65,41 years old
46ca0c20-dc99-0133-473d-0a81e8b09a82,,IT,14_25,1996
39e0f020-d8da-0133-957b-0a81e8b09a82,c1b670eba9ccb65e7c99f7da116d5b9c,IT,14_25,1997
c27eb430-dcac-0133-eb1a-0a81e8b09a82,569da68cdcac43a3b4a0126ea9170570,IT,40_65,41 years old
426f2f30-dc83-0133-eb97-0a81e8b09a82,141ddda0f613da65a280521247de0e9f,IT,26_39,35 years old
6e4c57b0-deb8-0133-5bea-0a81e8b09a82,,IT,40_65,52 years old
8d4776c0-dc59-0133-a49b-0a81e8b09a82,f670246beda8187fbe875401e7bc4ba6,IT,40_65,53 years old
586ad110-d8c7-0133-9c16-0a81e8b09a82,,IT,juvenile,2002
f571efd0-d9f7-0133-0471-0a81e8b09a82,,IT,26_39,33 years old
29a05370-d8f2-0133-170f-0a81e8b09a82,,IT,26_39,1988
04ab5fc0-d9ba-0133-dd71-0a81e8b09a82,a4d5b8b38f9513825d0d94a981ebe962,IT,40_65,44 years old
b6866000-d8d7-0133-8e67-0a81e8b09a82,2ca138b991c50dc6696238e5ad800142,IT,14_25,2001
80a419c0-d8f2-0133-17c9-0a81e8b09a82,132aa9e82c5d4c8a395342d0a6e22c5c,IT,26_39,1987
ee01baa0-db37-0133-4440-0a81e8b09a82,775190277a849cba701b306a7b374c0a,IT,40_65,40 years old
5abca4e0-d99c-0133-b06b-0a81e8b09a82,,IT,26_39,1986
e7b71be0-da2a-0133-418d-0a81e8b09a82,,IT,26_39,39 years old
be9a77c0-dc9d-0133-c6a9-0a81e8b09a82,d24ffac92c24fb0e7bd1abc5fc3b6254,IT,26_39,36 years old
bd6e18a0-d8d8-0133-91c3-0a81e8b09a82,,IT,14_25,1991
723ad400-d8ca-0133-5b64-0a81e8b09a82,,IT,juvenile,1999
9854b550-dc9c-0133-c2bc-0a81e8b09a82,,IT,26_39,1988
1ca183a0-d987-0133-3c78-0a81e8b09a82,cc2b26cc436bea36bda3bdd7367c411a,IT,40_65,45 years old
a742a410-da54-0133-3f33-0a81e8b09a82,a2a9fbe67b4aa2b551ba0f3adac90a99,IT,40_65,50 years old
936fdc70-dd6f-0133-00d1-0a81e8b09a82,,IT,40_65,63 years old
3609e430-db15-0133-f3db-0a81e8b09a82,,IT,26_39,1987
dc40ba10-d8c8-0133-a099-0a81e8b09a82,d0abc47e83e7d85921e113f85175547a,IT,14_25,1998
afea82e0-d9c3-0133-fb28-0a81e8b09a82,ac47656fd51c2cd8037057262c910dc4,IT,26_39,1987
c8a4af30-d9b1-0133-0394-0a81e8b09a82,2616d64becb4f2c478dd42f501bbfbff,IT,40_65,51 years old
287434d0-d8c7-0133-589b-0a81e8b09a82,,IT,14_25,1999
ca601fc0-d8e4-0133-bc82-0a81e8b09a82,41b2978a2c07c5f477e60f26372d6c85,IT,26_39,1990
645a42d0-db2a-0133-cd33-0a81e8b09a82,,IT,40_65,54 years old
a381b0b0-dcb6-0133-6b1e-0a81e8b09a82,132aa9e82c5d4c8a395342d0a6e22c5c,IT,26_39,39 years old
52159c40-d9b2-0133-0621-0a81e8b09a82,d4624ed8068d24948e18303212593cd6,IT,40_65,45 years old
b3b2b440-da8f-0133-d1a6-0a81e8b09a82,ccd7528fb38f16077360c5b67c9700c4,IT,40_65,40 years old
7b867850-da18-0133-a61d-0a81e8b09a82,,IT,40_65,55 years old
731ebdb0-d9ed-0133-a7a5-0a81e8b09a82,,IT,40_65,53 years old
a6462980-da11-0133-919a-0a81e8b09a82,,IT,14_25,1994
e5a36020-d94f-0133-599f-0a81e8b09a82,1f8576bdffa64f492405d02b842c41a6,IT,26_39,1989
e5367030-dc9a-0133-bce7-0a81e8b09a82,970eb38c7b3eb080466052ea994af189,IT,26_39,1986
3a50a780-dc96-0133-aa6f-0a81e8b09a82,,IT,14_25,2001
f68bf170-d970-0133-ca7e-0a81e8b09a82,e605336f5a43949cb6b18054fd1937f1,IT,40_65,41 years old
395bab50-d9a6-0133-5555-0a81e8b09a82,1426c924e1b6b162f6bfdd1906d98d0e,IT,40_65,51 years old
32e4d4a0-dcd4-0133-3e54-0a81e8b09a82,,IT,26_39,1988
bce33e50-dcb6-0133-6b95-0a81e8b09a82,,IT,40_65,41 years old
a03fb8f0-dacb-0133-76bd-0a81e8b09a82,,IT,40_65,41 years old
7d7533d0-de0a-0133-0bab-0a81e8b09a82,07b7555fa790debaf5b04d1409ad5f11,IT,40_65,49 years old
d16dac80-da33-0133-abf7-0a81e8b09a82,,IT,40_65,43 years old
e98a8370-d8e7-0133-c049-0a81e8b09a82,2ca138b991c50dc6696238e5ad800142,IT,26_39,36 years old
fb8c2980-dae6-0133-4048-0a81e8b09a82,781f5d3a80812531fdc81125a527a626,IT,26_39,35 years old
385c7600-db18-0133-38ea-0a81e8b09a82,,IT,14_25,1992
67be1e00-dca4-0133-b22c-0a81e8b09a82,781f5d3a80812531fdc81125a527a626,IT,26_39,1987
ebeae130-dd69-0133-d920-0a81e8b09a82,e7b3e1c6a32c7247cd4857e4c3574165,IT,26_39,34 years old
19d73f30-dcd1-0133-96b3-0a81e8b09a82,,IT,14_25,1993
7e30de50-da13-0133-9636-0a81e8b09a82,38a15ceadcdd6d4db16a88fa1a72b083,IT,40_65,48 years old
be1268a0-d8c8-0133-a04e-0a81e8b09a82,,IT,14_25,1997
d39bee70-da3b-0133-e06a-0a81e8b09a82,,IT,40_65,59 years old
ce364730-d8bf-0133-10cb-0a81e8b09a82,,IT,14_25,1998
d93f79b0-dcb9-0133-0ce6-0a81e8b09a82,36ac256201657eeaa67ee95aaae3cd54,IT,40_65,45 years old
a7f4d100-df05-0133-ce17-0a81e8b09a82,3def30a9bc4356164176ba909f40bab8,IT,40_65,42 years old
ed6fc0f0-d8c9-0133-a3b7-0a81e8b09a82,41b2978a2c07c5f477e60f26372d6c85,IT,26_39,1989
4048dfd0-dabf-0133-c223-0a81e8b09a82,,IT,40_65,52 years old
c21128b0-dcac-0133-eb17-0a81e8b09a82,,IT,14_25,2002
7f30a9c0-d983-0133-7adb-0a81e8b09a82,,IT,40_65,41 years old
da13ce80-dafa-0133-a826-0a81e8b09a82,27af8700f5577cec835acee2cb90a2ff,LT,26_39,31 years old
03a392d0-da52-0133-f287-0a81e8b09a82,edc64316da9707432443c7a4461abe6c,LT,40_65,44 years old
fb99eab0-dd84-0133-d7e0-0a81e8b09a82,e2f68bf748aea2c7d2254550c0c92b23,LT,40_65,46 years old
c7d73290-dafe-0133-6185-0a81e8b09a82,b24ece3300d2f8ab34f9553e531183d6,LT,26_39,33 years old
3d7ff4a0-d8e6-0133-bdd2-0a81e8b09a82,,LT,14_25,2000
b47c6fa0-da5c-0133-1360-0a81e8b09a82,,LT,26_39,31 years old
e01ae9a0-de1b-0133-0d9e-0a81e8b09a82,970eb38c7b3eb080466052ea994af189,LT,40_65,65 years old
6642a040-d96d-0133-01b5-0a81e8b09a82,8fd068c8d9be73abfa678856177b6c40,LT,40_65,44 years old
4416d6b0-d8cf-0133-69b2-0a81e8b09a82,,LT,14_25,1997
905bfe70-da30-0133-abc8-0a81e8b09a82,,LT,14_25,1996
04cb2cb0-da73-0133-f252-0a81e8b09a82,,LT,26_39,32 years old
c33a4a70-d8d5-0133-6657-0a81e8b09a82,,LT,14_25,1995
49071d10-d8d7-0133-1c50-0a81e8b09a82,,LT,juvenile,2000
4a77a960-dd87-0133-bb5f-0a81e8b09a82,a4d5b8b38f9513825d0d94a981ebe962,LT,40_65,45 years old
f9ee17e0-da01-0133-f73a-0a81e8b09a82,1295a187473fd2f53427769fc7a4c02e,LT,26_39,36 years old
6278f270-da42-0133-5f49-0a81e8b09a82,90c5430dbc810aec8695af2f1f4c42e8,LT,26_39,1988
a70c4d80-d8ec-0133-aeb1-0a81e8b09a82,ced804d972b03cca6d523ec8925a7943,LT,14_25,1992
0bef5bb0-d8dd-0133-5ac9-0a81e8b09a82,,LT,14_25,1991
fce82200-da42-0133-633a-0a81e8b09a82,a33662485eb4ad97096183db945308f4,LT,26_39,39 years old
1fee5b80-da33-0133-a8ef-0a81e8b09a82,1dd2fdc8a3981f2a1d8f0ca173952bb8,LT,14_25,1994
a98bdfc0-db26-0133-be50-0a81e8b09a82,,LT,40_65,53 years old
ebaa09d0-da12-0133-94dc-0a81e8b09a82,,LT,14_25,1994
51325b90-d8c9-0133-a1f1-0a81e8b09a82,73d251075a710326ae436d9819246377,LT,40_65,40 years old
04c021f0-dbf8-0133-74c3-0a81e8b09a82,,LT,40_65,43 years old
02148010-de31-0133-3a28-0a81e8b09a82,90c5430dbc810aec8695af2f1f4c42e8,LT,40_65,40 years old
3edf0710-dcce-0133-0168-0a81e8b09a82,77d124811ae6887bd4ff42b0e2b49116,LT,40_65,40 years old
d18aeb40-da39-0133-ee5f-0a81e8b09a82,781f5d3a80812531fdc81125a527a626,LT,40_65,41 years old
b045dce0-dae4-0133-384b-0a81e8b09a82,a33662485eb4ad97096183db945308f4,LT,40_65,49 years old
821c4000-de3f-0133-709c-0a81e8b09a82,07b7555fa790debaf5b04d1409ad5f11,LT,40_65,50 years old
af2cee10-dd52-0133-9501-0a81e8b09a82,897ef18a9321616495831a4b4b0c1bb2,LT,40_65,40 years old
8e5dd290-d9f6-0133-01b9-0a81e8b09a82,569da68cdcac43a3b4a0126ea9170570,LT,40_65,46 years old
b1465c20-db2a-0133-ce2e-0a81e8b09a82,,LT,40_65,42 years old
3868f770-da23-0133-eca5-0a81e8b09a82,897ef18a9321616495831a4b4b0c1bb2,LT,14_25,1994
e6a235d0-d99a-0133-ac03-0a81e8b09a82,679fb7003e0aedc14891fcd15dd846c5,LT,26_39,37 years old
02f94730-d8f9-0133-b5fa-0a81e8b09a82,,LT,14_25,1993
51fecd50-da3f-0133-fda3-0a81e8b09a82,cc2b26cc436bea36bda3bdd7367c411a,LT,26_39,35 years old
016d1fb0-d9a3-0133-aed7-0a81e8b09a82,,LT,26_39,37 years old
6bf49130-da44-0133-6969-0a81e8b09a82,,LT,26_39,1987
1a967f30-d8cf-0133-692f-0a81e8b09a82,,LT,14_25,2000
47836f40-da0b-0133-2602-0a81e8b09a82,,LT,40_65,47 years old
cf5ed530-dbf9-0133-0008-0a81e8b09a82,f2ecf36d7eb0a4225974fc6c4f48cfcb,LT,40_65,40 years old
b797f890-dc73-0133-88e9-0a81e8b09a82,d9e964a222fdd9527319ad88adbfaa2e,LT,40_65,40 years old
fee255c0-da38-0133-542f-0a81e8b09a82,,LT,40_65,57 years old
f88127c0-d8c5-0133-c188-0a81e8b09a82,,LT,14_25,1997
fffcd3a0-d975-0133-b045-0a81e8b09a82,,LT,26_39,38 years old
d6b22ca0-dc54-0133-1651-0a81e8b09a82,41b2978a2c07c5f477e60f26372d6c85,LT,40_65,43 years old
0934e5c0-da56-0133-8df3-0a81e8b09a82,6408c0d7c7faa4ced47fbc8474698126,LT,26_39,38 years old
55872200-d8ed-0133-3a5a-0a81e8b09a82,73d251075a710326ae436d9819246377,LT,26_39,1986
8b56b9e0-dd8a-0133-cff2-0a81e8b09a82,25fe195cbf915c0824fa6c44e6d0008c,LT,40_65,52 years old
0f696070-db4c-0133-8c73-0a81e8b09a82,,LT,40_65,51 years old
f27dfe20-d8e7-0133-c07d-0a81e8b09a82,07b7555fa790debaf5b04d1409ad5f11,LU,26_39,1990
83672530-d9a1-0133-f953-0a81e8b09a82,1a281bf4bd1fe9b2a6e464e508bea167,LU,40_65,55 years old
04ec2960-d908-0133-d08f-0a81e8b09a82,,LU,14_25,1993
9fa29f80-da19-0133-aa4b-0a81e8b09a82,d71c4164c99a5f9bca773e755a72f40f,LU,26_39,39 years old
8d89a8f0-d994-0133-a4cc-0a81e8b09a82,6408c0d7c7faa4ced47fbc8474698126,LU,26_39,32 years old
b60f0140-dc11-0133-61b1-0a81e8b09a82,cc2b26cc436bea36bda3bdd7367c411a,LU,40_65,43 years old
2b803e40-df0d-0133-0369-0a81e8b09a82,897ef18a9321616495831a4b4b0c1bb2,LU,26_39,35 years old
140f0b70-d965-0133-4748-0a81e8b09a82,76385cb24e831b3364279b9de5641d8f,LU,14_25,1995
3beda6a0-d9b6-0133-9674-0a81e8b09a82,76385cb24e831b3364279b9de5641d8f,LU,26_39,32 years old
ab110b90-db00-0133-4e81-0a81e8b09a82,04b0eaf624b2deb45ccd62cf6ec7c7bc,LU,40_65,44 years old
8cddf6f0-df36-0133-926b-0a81e8b09a82,,LU,juvenile,2001
da897f20-da4b-0133-5131-0a81e8b09a82,049a3f3a2b5f85cb2971ba77ad66e10c,LV,26_39,39 years old
2534d830-d97c-0133-0747-0a81e8b09a82,477b53ef09d37f098d5ed74f47fcbaec,LV,14_25,1991
c9b59780-d8d4-0133-6394-0a81e8b09a82,,LV,14_25,1998
d376a7f0-da2e-0133-a3ad-0a81e8b09a82,36675c937946c8a4fc5de7d0b4c850de,LV,26_39,36 years old
0b5c8240-da1f-0133-f9f1-0a81e8b09a82,ccd7528fb38f16077360c5b67c9700c4,LV,14_25,1991
d1caf600-dd0e-0133-5c66-0a81e8b09a82,,LV,40_65,41 years old
77d1fe40-d8ca-0133-5b74-0a81e8b09a82,,LV,26_39,32 years old
33660b20-d9ff-0133-f1d2-0a81e8b09a82,eb3d789747d52df803ce63fe37bf53e9,LV,40_65,52 years old
37be0390-dbbe-0133-76ee-0a81e8b09a82,0facaffe51cc1998a5fbdbe5fd18fd98,LV,40_65,51 years old
f854a390-dbc7-0133-9f94-0a81e8b09a82,d4624ed8068d24948e18303212593cd6,LV,26_39,1990
f00e49e0-db21-0133-1004-0a81e8b09a82,ec3d88b2fd083b870b8c5a603898ed39,LV,40_65,50 years old
bcb3f020-d9a7-0133-5c03-0a81e8b09a82,,LV,26_39,1988
a3892950-da4f-0133-bdaf-0a81e8b09a82,b24ece3300d2f8ab34f9553e531183d6,LV,40_65,52 years old
25cc6d00-da3a-0133-dac8-0a81e8b09a82,36675c937946c8a4fc5de7d0b4c850de,LV,26_39,33 years old
76bcb3b0-db11-0133-b604-0a81e8b09a82,,LV,26_39,1986
e7da2340-da68-0133-68a8-0a81e8b09a82,,LV,14_25,1995
3e2aa930-d99b-0133-ad90-0a81e8b09a82,5db2c8d6539f983e1ca3d7c5b939e190,LV,14_25,1991
fda3b4c0-dace-0133-7fab-0a81e8b09a82,ac47656fd51c2cd8037057262c910dc4,LV,26_39,34 years old
1c5919c0-d8d8-0133-8fa7-0a81e8b09a82,6408c0d7c7faa4ced47fbc8474698126,LV,26_39,1988
8a073830-db00-0133-4dd8-0a81e8b09a82,e2f68bf748aea2c7d2254550c0c92b23,LV,40_65,41 years old
db793ca0-d9f3-0133-32b0-0a81e8b09a82,8fd068c8d9be73abfa678856177b6c40,LV,14_25,1991
f18384d0-d8e1-0133-b4cc-0a81e8b09a82,,LV,40_65,46 years old
17221dc0-df38-0133-95c0-0a81e8b09a82,d06dfb43c95b585a89ae556c9221b573,LV,40_65,48 years old
54c71d70-d971-0133-cc6f-0a81e8b09a82,,LV,14_25,2002
e3597480-dd71-0133-dddc-0a81e8b09a82,36ac256201657eeaa67ee95aaae3cd54,LV,40_65,43 years old
44542370-db39-0133-4a27-0a81e8b09a82,,LV,juvenile,1996
32b36fb0-d9a2-0133-fc30-0a81e8b09a82,,LV,14_25,1997
c3608940-da67-0133-b1f8-0a81e8b09a82,,LV,26_39,1986
8b3abcd0-db2a-0133-cdb2-0a81e8b09a82,,LV,26_39,34 years old
ecf2e0f0-da41-0133-5c28-0a81e8b09a82,800b621aab5dac18f4caef621fa43a49,LV,40_65,42 years old
99b3c220-dd7e-0133-bd60-0a81e8b09a82,3161063d378eecc4581c5cdee46a2a6c,LV,40_65,55 years old
06aec1c0-da4b-0133-23a7-0a81e8b09a82,77d124811ae6887bd4ff42b0e2b49116,LV,26_39,38 years old
a0bb4150-dd8e-0133-b2f2-0a81e8b09a82,04b0eaf624b2deb45ccd62cf6ec7c7bc,LV,40_65,48 years old
912ac2e0-da2d-0133-8162-0a81e8b09a82,,LV,26_39,1990
81ab0ce0-dd53-0133-9906-0a81e8b09a82,901740e84d1a4760e440b039adac9df2,LV,14_25,1992
e6070d00-db67-0133-3cb6-0a81e8b09a82,f5bc91b67dc30ad204158092116c4ed2,LV,40_65,40 years old
0c5e7600-d9ad-0133-8817-0a81e8b09a82,7bb15eefb19ed09c59349baad7e8469e,MT,26_39,31 years old
46f91e60-d8cc-0133-611d-0a81e8b09a82,970eb38c7b3eb080466052ea994af189,MT,40_65,42 years old
6e8c05a0-d98b-0133-a515-0a81e8b09a82,a12a16280e22220f9354333f6fe1b22a,MT,26_39,31 years old
3f6694f0-da09-0133-210a-0a81e8b09a82,,MT,14_25,1996
f9003a20-dbc6-0133-9c2b-0a81e8b09a82,7bb15eefb19ed09c59349baad7e8469e,MT,40_65,42 years old
4e9e2fc0-db23-0133-68fe-0a81e8b09a82,,MT,40_65,61 years old
ab1c9000-da4d-0133-79ad-0a81e8b09a82,,MT,26_39,35 years old
da3aef30-da15-0133-9cdc-0a81e8b09a82,8a7a3f1bce0958ae9f090683e5a925b7,MT,40_65,40 years old
0001afe0-da16-0133-9d54-0a81e8b09a82,7932d4705d002b47789c11edfaed685e,NL,26_39,31 years old
3e822910-dcbe-0133-c86a-0a81e8b09a82,d06dfb43c95b585a89ae556c9221b573,NL,26_39,38 years old
919dc650-db6a-0133-426c-0a81e8b09a82,,NL,26_39,35 years old
91a36900-dbf7-0133-d72d-0a81e8b09a82,,NL,40_65,61 years old
0929f280-db01-0133-5045-0a81e8b09a82,,NL,juvenile,1996
cb4b6220-dbbd-0133-7527-0a81e8b09a82,a12a16280e22220f9354333f6fe1b22a,NL,40_65,43 years old
003409e0-db2a-0133-cbe7-0a81e8b09a82,,NL,40_65,46 years old
2d496000-db4d-0133-9099-0a81e8b09a82,76385cb24e831b3364279b9de5641d8f,NL,40_65,50 years old
3ecffae0-da69-0133-0284-0a81e8b09a82,,NL,40_65,57 years old
1d0b0000-db29-0133-1235-0a81e8b09a82,,NL,26_39,1989
524756b0-dcc6-0133-c26c-0a81e8b09a82,36675c937946c8a4fc5de7d0b4c850de,NL,40_65,60 years old
1d1a30b0-da41-0133-e015-0a81e8b09a82,45033f83b6e0309eca9bcd76917f15d0,NL,26_39,1988
e886d110-d8ce-0133-6888-0a81e8b09a82,861a9b9151e11362eb3c77ca914172d0,NL,40_65,47 years old
de54ed80-d940-0133-c514-0a81e8b09a82,36675c937946c8a4fc5de7d0b4c850de,NL,40_65,42 years old
71c3a3b0-dcdc-0133-75ff-0a81e8b09a82,04c82eae29e1c4a30eac0710b74ab276,NL,40_65,50 years old
e8a27ca0-da90-0133-d483-0a81e8b09a82,,NL,14_25,1996
58b38f00-da3a-0133-dbfd-0a81e8b09a82,,NL,40_65,50 years old
9b07ae80-d8ee-0133-3dde-0a81e8b09a82,,NL,26_39,34 years old
3b875370-d946-0133-1500-0a81e8b09a82,2173ff3afd8d28192f7cf119af201940,NL,40_65,45 years old
ebc2cbd0-d9ce-0133-144f-0a81e8b09a82,7bb15eefb19ed09c59349baad7e8469e,NL,26_39,39 years old
13e8df90-da31-0133-ad74-0a81e8b09a82,e605336f5a43949cb6b18054fd1937f1,NL,40_65,50 years old
a52258e0-d978-0133-0f16-0a81e8b09a82,c34f03aa0a9c6edbe8ec50f4fa3687a8,NL,40_65,48 years old
09eba700-db1f-0133-5885-0a81e8b09a82,,NL,40_65,57 years old
49a02cd0-d8f6-0133-af55-0a81e8b09a82,569da68cdcac43a3b4a0126ea9170570,NL,40_65,47 years old
0cc6d530-da33-0133-a895-0a81e8b09a82,,NL,14_25,1992
09ff8a30-da59-0133-d02c-0a81e8b09a82,,NL,juvenile,1996
49a50a30-dcbc-0133-1acd-0a81e8b09a82,a003702c0cea282e17967772dd83de5e,NL,40_65,48 years old
1d70ad50-dae4-0133-364a-0a81e8b09a82,07b7555fa790debaf5b04d1409ad5f11,NL,40_65,40 years old
923019b0-d9ad-0133-8ba1-0a81e8b09a82,,NL,40_65,45 years old
926179f0-d900-0133-c3cd-0a81e8b09a82,edc64316da9707432443c7a4461abe6c,NL,26_39,39 years old
463b4c50-da48-0133-5548-0a81e8b09a82,,NL,14_25,1998
aef92970-d970-0133-9366-0a81e8b09a82,,NL,14_25,1996
0a0fa8a0-dcbb-0133-131a-0a81e8b09a82,2ca138b991c50dc6696238e5ad800142,NL,26_39,1986
e92ddd00-d8cd-0133-6589-0a81e8b09a82,c3b5ebd7b88c20786f11e87846c7d6ae,NL,40_65,42 years old
0a176930-da5b-0133-04d4-0a81e8b09a82,a2a9fbe67b4aa2b551ba0f3adac90a99,NL,26_39,31 years old
1da85b00-da21-0133-9f70-0a81e8b09a82,,NL,40_65,50 years old
894f8b30-da0a-0133-242d-0a81e8b09a82,,NL,26_39,1989
65328410-dae4-0133-3759-0a81e8b09a82,90c5430dbc810aec8695af2f1f4c42e8,NL,14_25,1991
af34cd50-d8d5-0133-6612-0a81e8b09a82,36675c937946c8a4fc5de7d0b4c850de,NL,40_65,45 years old
df00a510-da46-0133-0ef2-0a81e8b09a82,eb3d789747d52df803ce63fe37bf53e9,NL,40_65,40 years old
283df180-d96f-0133-08d6-0a81e8b09a82,7932d4705d002b47789c11edfaed685e,NL,40_65,58 years old
22945820-da10-0133-ff5e-0a81e8b09a82,1c37a6e2bf157c0eff4665c57c52602d,NL,40_65,49 years old
01e60f40-d8e2-0133-b50b-0a81e8b09a82,cc2b26cc436bea36bda3bdd7367c411a,NL,26_39,39 years old
9ee5e6b0-d9e4-0133-f3a1-0a81e8b09a82,,NL,40_65,47 years old
598ee890-da2f-0133-a63c-0a81e8b09a82,,NL,26_39,1990
04161d30-da5c-0133-0e0a-0a81e8b09a82,e55556364d2096578fd153e9800e826f,NL,40_65,41 years old
c26c8b00-da22-0133-eae2-0a81e8b09a82,,NL,14_25,2000
24f59170-da3c-0133-e1f4-0a81e8b09a82,,NL,14_25,1998
cc419f20-d979-0133-55dc-0a81e8b09a82,a003702c0cea282e17967772dd83de5e,NL,26_39,39 years old
e9972b30-d9c8-0133-0523-0a81e8b09a82,a2a9fbe67b4aa2b551ba0f3adac90a99,NL,26_39,39 years old
